TRIGGER,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
0.0,0.00557564111328125,0.0018694871826171874,0.007881922851562499,0.0019673077392578123,0.007749487304687499,0.0044639741210937495,0.00370858984375,0.0049228203124999995,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12
0.0,0.0040149999999999995,0.00400205126953125,0.00415333349609375,0.004075384521484374,0.004143205078125,0.00418987158203125,0.0041855126953125,0.00420512841796875,0.004173205078125,0.00415974365234375,0.00452205126953125,0.0044375639648437494,0.00423974365234375,0.00439576904296875
0.0,0.004005512939453125,0.00399858984375,0.0041462822265625,0.00406858984375,0.00413846142578125,0.0041798715820312495,0.00417115380859375,0.00419025634765625,0.00417115380859375,0.0041594873046875,0.00451833349609375,0.00442756396484375,0.00424397412109375,0.0043837177734374995
0.0,0.0040082050781249995,0.004001025634765625,0.00414,0.00406474365234375,0.0041344873046875,0.0041719228515625,0.00416256396484375,0.00418012841796875,0.0041687177734374995,0.00416294873046875,0.0045158974609375,0.00442384619140625,0.00424384619140625,0.00437743603515625
0.0,0.004027820556640625,0.004015512939453124,0.0041528203125,0.004076923095703125,0.0041391025390625,0.00417294873046875,0.00416435888671875,0.0041871796875,0.0041728203125,0.00417102587890625,0.00453525634765625,0.004444615234375,0.0042580771484375,0.0044024360351562495
0.0,0.00557564111328125,0.002394615478515625,0.007980384765625,0.00209858984375,0.006567948730468749,0.00459525634765625,0.003905512939453125,0.0047915385742187495,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12
0.0,0.004032179443359375,0.004019871826171875,0.00415743603515625,0.004080512939453125,0.00414294873046875,0.004175384765625,0.0041641025390625,0.004182948730468749,0.0041676923828125,0.0041723076171875,0.00454153857421875,0.0044512822265625,0.00426923095703125,0.0044156411132812495
0.0,0.004024871826171875,0.004015512939453124,0.004149615234375,0.004078333251953125,0.00414205126953125,0.0041721796874999995,0.0041541025390625,0.00416564111328125,0.0041538461914062495,0.00416756396484375,0.004530384765625,0.00443743603515625,0.00426397412109375,0.00440576904296875
0.0,0.004031794921875,0.004025128173828125,0.004153205078125,0.004088718017578125,0.0041428203125,0.00417064111328125,0.0041375639648437495,0.0041587177734375,0.0041512822265625,0.00416564111328125,0.00453333349609375,0.004436282226562499,0.0042641025390625,0.00440615380859375
0.0,0.004046025634765625,0.00404115380859375,0.0041628203125,0.004097948730468749,0.00415012841796875,0.0041771796875,0.00413602587890625,0.0041655126953125,0.004158205078124999,0.00416858984375,0.0045429487304687495,0.00444564111328125,0.00427525634765625,0.004415
0.0,0.0056741025390625,0.003444871826171875,0.008078846191406249,0.0021314101562499997,0.006567948730468749,0.0038075642089843748,0.00413525634765625,0.0050212822265625,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12
0.0,0.004048846191406249,0.00404064111328125,0.00416487158203125,0.0040969228515625,0.00415743603515625,0.0041844873046875,0.00415525634765625,0.0041805126953125,0.0041644873046875,0.0041728203125,0.00454346142578125,0.0044464101562499995,0.0042807690429687495,0.004417563964843749
0.0,0.004040384521484375,0.00402705126953125,0.0041594873046875,0.004089871826171875,0.004150384765625,0.0041862822265625,0.0041674360351562495,0.0041878203125,0.00416833349609375,0.00417076904296875,0.00453794873046875,0.0044421796875,0.00427256396484375,0.0044137177734375
0.0,0.004037307617187499,0.004024871826171875,0.004155,0.004086923095703125,0.00413897412109375,0.0041837177734375,0.00416846142578125,0.00418474365234375,0.004168974121093749,0.00416615380859375,0.0045391025390625,0.0044447436523437495,0.00426435888671875,0.004415384765625
0.0,0.004047435791015625,0.00403641015625,0.004161794921875,0.0040960258789062495,0.00414012841796875,0.0041810258789062495,0.0041780771484375,0.00419474365234375,0.0041738461914062495,0.004168205078125,0.0045493588867187495,0.0044558974609374994,0.00427012841796875,0.00442615380859375
0.0,0.00560846142578125,3.15384521484375e-05,0.00804602587890625,0.002229871826171875,0.0070930771484375,0.00617064111328125,0.003774230712890625,0.0050869228515625,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12
0.0,0.0040555129394531245,0.004040512939453125,0.004169615234375,0.0040996152343749995,0.0041423076171874995,0.00417923095703125,0.00419115380859375,0.0042137177734374994,0.004182948730468749,0.0041738461914062495,0.00456012841796875,0.00446346142578125,0.00428166650390625,0.00443346142578125
0.0,0.0040529487304687495,0.00403525634765625,0.00416525634765625,0.004092820556640625,0.00413576904296875,0.0041771796875,0.0041858974609375,0.004210384765625,0.0041855126953125,0.0041734614257812495,0.00455397412109375,0.0044578203125,0.00428064111328125,0.00442833349609375
0.0,0.00404974365234375,0.0040326923828125,0.0041571796875,0.004089871826171875,0.0041332050781249996,0.00417102587890625,0.0041606411132812495,0.0041971796875,0.0041821796875,0.00416653857421875,0.00453987158203125,0.00444487158203125,0.0042703847656249995,0.0044228203125
0.0,0.0040507692871093745,0.004034487060546875,0.0041528203125,0.004090769287109375,0.00413576904296875,0.00416564111328125,0.0041473076171875,0.0041976923828125,0.00418141015625,0.00416487158203125,0.00454102587890625,0.00444025634765625,0.0042720512695312495,0.0044258974609375
0.0,0.00560846142578125,0.00462641015625,0.008078846191406249,0.00219705126953125,0.0011855128173828124,0.0039388461914062495,0.00413525634765625,0.0050212822265625,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12
0.0,0.004051923095703125,0.0040324357910156245,0.00415358984375,0.004089615478515625,0.004136794921875,0.00417256396484375,0.0041580771484375,0.00419397412109375,0.004179615234375,0.00417115380859375,0.004552436035156249,0.00445012841796875,0.00428166650390625,0.0044271796874999995
0.0,0.00405474365234375,0.0040323076171875,0.0041598715820312495,0.004090128173828125,0.0041391025390625,0.004183205078125,0.0041658974609375,0.004182948730468749,0.00417205126953125,0.0041721796874999995,0.0045561538085937495,0.0044583334960937495,0.00428,0.0044291025390625
0.0,0.0040598718261718745,0.00403641015625,0.0041674360351562495,0.0040926923828125,0.0041408974609375,0.0041858974609375,0.0041619228515624995,0.0041780771484375,0.00416487158203125,0.00416846142578125,0.00455256396484375,0.00445653857421875,0.004279102539062499,0.004435512695312499
0.0,0.0040658974609375,0.00403564111328125,0.00417064111328125,0.0040956411132812495,0.004140384765625,0.0041869228515625,0.00416512841796875,0.0041828203125,0.00416435888671875,0.00416923095703125,0.0045587177734375,0.0044619228515624994,0.00429012841796875,0.0044416665039062496
0.0,0.0040658974609375,0.00403564111328125,0.00417064111328125,0.0040956411132812495,0.004140384765625,0.0041869228515625,0.00416512841796875,0.0041828203125,0.00416435888671875,0.00416923095703125,0.0045587177734375,0.0044619228515624994,0.00429012841796875,0.0044416665039062496
0.0,0.005542820312499999,0.00213205126953125,0.00811166650390625,0.002229871826171875,0.00643666650390625,0.0030198718261718748,0.003905512939453125,0.00495564111328125,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12
0.0,0.00406974365234375,0.00403525634765625,0.00417256396484375,0.00409884619140625,0.0041455126953125,0.0041912822265625,0.00417743603515625,0.00419923095703125,0.004169615234375,0.00417064111328125,0.00457064111328125,0.00447602587890625,0.0042980771484375,0.0044473076171875
0.0,0.004068974365234375,0.00403615380859375,0.00417333349609375,0.004096794921875,0.0041508974609375,0.0041917949218749995,0.004183333496093749,0.00421641015625,0.00417487158203125,0.0041671796875,0.004570384765624999,0.00447705126953125,0.0042951284179687495,0.00444897412109375
0.0,0.0040684614257812494,0.00403141015625,0.00417205126953125,0.004091538574218749,0.0041458974609375,0.0041874360351562495,0.00418487158203125,0.00421794873046875,0.00417974365234375,0.0041644873046875,0.00456615380859375,0.00446974365234375,0.0042941025390625,0.00444564111328125
0.0,0.00406935888671875,0.0040285898437499995,0.0041741025390625,0.004092564208984375,0.0041375639648437495,0.0041853847656249995,0.00418987158203125,0.004218205078125,0.0041874360351562495,0.0041714101562499994,0.0045716665039062495,0.0044744873046875,0.00429564111328125,0.00444564111328125
0.0,0.00551,0.00462641015625,0.00811166650390625,0.00219705126953125,0.0007916666870117187,0.001181923095703125,0.0037414101562499996,0.004561794921875,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12
0.0,0.004066923095703125,0.004028076904296875,0.0041721796874999995,0.00409141015625,0.004134230957031249,0.004179615234375,0.0041826923828125,0.00422153857421875,0.0041893588867187494,0.004175,0.00457153857421875,0.004475384765625,0.0042912822265625,0.00444384619140625
0.0,0.004068076904296875,0.00402846142578125,0.0041678203125,0.0040884614257812495,0.00413525634765625,0.00417512841796875,0.00417166650390625,0.00422012841796875,0.0041887177734375,0.0041717949218749995,0.004571794921875,0.00447474365234375,0.0042926923828124994,0.004442307617187499
0.0,0.004077564208984375,0.004036923095703125,0.0041771796875,0.00410012841796875,0.004140384765625,0.00418166650390625,0.00417525634765625,0.0042157690429687495,0.00418846142578125,0.0041798715820312495,0.004587948730468749,0.0044862822265625,0.00430525634765625,0.004455
0.0,0.0040776923828124995,0.004041025634765625,0.00418615380859375,0.0041073076171875,0.0041426923828124995,0.0041830771484375,0.0041726923828125,0.00419833349609375,0.0041776923828125,0.00418564111328125,0.00458243603515625,0.00448346142578125,0.00430294873046875,0.0044612822265625
0.0,0.0054771796875,0.00462641015625,0.00811166650390625,0.00219705126953125,0.004467436035156249,0.0052516665039062495,0.003610128173828125,0.0049228203124999995,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12
0.0,0.004073974365234375,0.004035769287109375,0.00418384619140625,0.0041003847656249995,0.004144615234375,0.0041798715820312495,0.0041591025390625,0.00417935888671875,0.0041641025390625,0.00417205126953125,0.00456141015625,0.0044708974609375,0.00428602587890625,0.00444923095703125
0.0,0.00408153857421875,0.004037307617187499,0.00418756396484375,0.00410141015625,0.0041508974609375,0.0041901284179687494,0.00416346142578125,0.0041794873046875,0.004164999999999999,0.00416205126953125,0.00456243603515625,0.00447243603515625,0.00428064111328125,0.004443205078125
0.0,0.004083974365234375,0.0040375642089843745,0.00419153857421875,0.0041058974609375,0.00415102587890625,0.0041987177734375,0.00417435888671875,0.0041821796875,0.00416653857421875,0.00417,0.0045648715820312494,0.0044708974609375,0.00427884619140625,0.0044408974609375
0.0,0.004066794921874999,0.00402025634765625,0.00417833349609375,0.004089487060546875,0.00414141015625,0.0041908974609375,0.004168974121093749,0.004176153808593749,0.0041576923828125,0.0041669228515625,0.00455064111328125,0.00445653857421875,0.0042641025390625,0.0044271796874999995
0.0,0.0053787177734375,0.0009505128173828124,0.00804602587890625,0.002229871826171875,0.006961794921874999,0.0064332050781249995,0.003774230712890625,0.0050869228515625,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12
0.0,0.00405384619140625,0.0040091025390625,0.004166794921875,0.0040752563476562495,0.0041373076171875,0.00418525634765625,0.0041658974609375,0.00418525634765625,0.00415666650390625,0.004151410156249999,0.0045480771484374995,0.00445487158203125,0.0042587177734375,0.00442115380859375
0.0,0.004056666748046875,0.004017435791015625,0.0041721796874999995,0.004085,0.00414205126953125,0.0041894873046875,0.00417294873046875,0.004201794921875,0.0041670512695312495,0.004151794921874999,0.004558461425781249,0.00446423095703125,0.004267948730468749,0.00442987158203125
0.0,0.0040551281738281245,0.004015769287109375,0.00417512841796875,0.0040866667480468745,0.00414243603515625,0.00418756396484375,0.00417756396484375,0.00420512841796875,0.00417333349609375,0.0041580771484375,0.00455897412109375,0.0044612822265625,0.00426653857421875,0.0044267949218749995
0.0,0.004048076904296875,0.004003333251953125,0.0041680771484375,0.004074615478515625,0.00413743603515625,0.004183205078125,0.00418141015625,0.00420641015625,0.00417256396484375,0.00415653857421875,0.0045541025390624995,0.00445576904296875,0.00425794873046875,0.00441346142578125
0.0,0.0053130771484374995,0.005545384765625,0.007980384765625,0.00219705126953125,0.006961794921874999,0.00459525634765625,0.003905512939453125,0.0047915385742187495,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12
0.0,0.004049871826171875,0.00400525634765625,0.00416487158203125,0.004074487060546875,0.0041380771484375,0.00418576904296875,0.0041841025390625,0.0042155126953125,0.00417102587890625,0.0041594873046875,0.0045521796875,0.0044576923828125,0.0042584614257812495,0.00441576904296875
0.0,0.00405384619140625,0.004013205078125,0.00416884619140625,0.00408064111328125,0.00414294873046875,0.0041830771484375,0.0041862822265625,0.004219230957031249,0.00417243603515625,0.00416512841796875,0.0045555126953125,0.00446141015625,0.0042621796875,0.00442743603515625
0.0,0.00405153857421875,0.0040091025390625,0.0041694873046874996,0.0040773076171874995,0.0041423076171874995,0.0041771796875,0.004182948730468749,0.0042025639648437495,0.0041728203125,0.0041630771484374995,0.004558205078125,0.0044569228515625,0.00426141015625,0.004423974121093749
0.0,0.00404935888671875,0.004004871826171875,0.004164999999999999,0.004075384521484374,0.004140641113281249,0.0041798715820312495,0.004174615234375,0.00418884619140625,0.00417166650390625,0.0041666665039062495,0.00455705126953125,0.00445205126953125,0.0042635898437499995,0.004414615234375
0.0,0.0053130771484374995,0.005545384765625,0.00794756396484375,0.002164230712890625,0.0070930771484375,0.0051203847656249996,0.0037414101562499996,0.00511974365234375,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12
0.0,0.0040483332519531245,0.0040085898437499995,0.00416384619140625,0.0040798718261718745,0.0041421796875,0.0041862822265625,0.0041669228515625,0.00418435888671875,0.00416653857421875,0.00417115380859375,0.004557179687499999,0.00445205126953125,0.0042669228515625,0.004415384765625
0.0,0.00404205126953125,0.0040080769042968745,0.00416243603515625,0.004074487060546875,0.0041394873046875,0.0041821796875,0.004155,0.0041719228515625,0.00415474365234375,0.00415705126953125,0.00455076904296875,0.0044420512695312496,0.0042605126953125,0.00441166650390625
0.0,0.00404525634765625,0.004009487060546875,0.0041621796875,0.00407615380859375,0.0041387177734375,0.00417884619140625,0.00415564111328125,0.00417333349609375,0.00415487158203125,0.0041508974609375,0.0045530771484375,0.004441794921875,0.00426012841796875,0.0044119228515625
0.0,0.004060384521484375,0.00402025634765625,0.004169615234375,0.004091153808593749,0.004141794921875,0.00418525634765625,0.004176794921875,0.004189615234375,0.0041674360351562495,0.004170384765625,0.004568205078125,0.0044623076171874995,0.004271794921875,0.0044291025390625
0.0,0.0053458974609375,0.00042538461303710936,0.007980384765625,0.0021314101562499997,0.00814333349609375,0.0063019228515625,0.003905512939453125,0.00495564111328125,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12
0.0,0.004065384521484375,0.00402205126953125,0.00417397412109375,0.004089871826171875,0.00414166650390625,0.00418012841796875,0.00417474365234375,0.0041808974609375,0.004163333496093749,0.004175,0.0045658974609375,0.0044643588867187495,0.0042739741210937494,0.004435512695312499
0.0,0.0040558974609375,0.0040108974609375,0.0041658974609375,0.00407641015625,0.00413935888671875,0.00417115380859375,0.004158205078124999,0.004169615234375,0.00414935888671875,0.00415474365234375,0.00455064111328125,0.0044471796874999995,0.004259615234375,0.00442256396484375
0.0,0.004049487060546875,0.00400564111328125,0.0041608974609375,0.004073589843749999,0.00413525634765625,0.004174615234375,0.00417487158203125,0.00419923095703125,0.004155,0.0041469228515625,0.00455423095703125,0.0044507690429687495,0.00424897412109375,0.00441846142578125
0.0,0.004043718017578125,0.0040060256347656245,0.00415397412109375,0.004071923095703125,0.004128205078125,0.0041782050781249995,0.0041897436523437494,0.0042137177734374994,0.00416141015625,0.00415487158203125,0.0045592309570312494,0.00445474365234375,0.00424987158203125,0.0044171796875
0.0,0.0053787177734375,0.002394615478515625,0.007980384765625,0.0021314101562499997,0.0060428203125,0.0039388461914062495,0.0038726923828124996,0.0050212822265625,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12
0.0,0.004030128173828125,0.0039970512695312495,0.00413294873046875,0.0040623076171875,0.00412333349609375,0.0041712822265625,0.00416987158203125,0.0041853847656249995,0.0041528203125,0.0041491025390624995,0.0045441025390625,0.0044312822265625,0.00424653857421875,0.00439884619140625
0.0,0.004019358886718749,0.0039873076171875,0.0041178203125,0.004056025634765625,0.00412064111328125,0.00416756396484375,0.0041644873046875,0.0041734614257812495,0.004152179687499999,0.00413705126953125,0.00453115380859375,0.0044121796875,0.0042362822265625,0.004386794921875
0.0,0.004016281982421875,0.003987435791015625,0.00411897412109375,0.00405474365234375,0.00411935888671875,0.00417333349609375,0.00417756396484375,0.00418576904296875,0.00416141015625,0.0041412822265625,0.0045308974609375,0.0044126923828125,0.00423102587890625,0.004392820312499999
0.0,0.00402,0.0039908974609375,0.0041237177734375,0.00405435888671875,0.00411935888671875,0.0041705126953125,0.00417025634765625,0.0041919228515625,0.004168974121093749,0.00415102587890625,0.00453602587890625,0.004418333496093749,0.00423474365234375,0.00439615380859375
0.0,0.0053787177734375,0.0025258974609375,0.008013205078125,0.0021314101562499997,0.00092294873046875,0.00538294873046875,0.004036794921875,0.0051853847656249995,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12
0.0,0.004033076904296875,0.004002435791015625,0.0041305126953125,0.0040641025390624995,0.004122307617187499,0.00416858984375,0.0041680771484375,0.00419794873046875,0.00418012841796875,0.00415653857421875,0.00454756396484375,0.00443205126953125,0.004243205078124999,0.00439923095703125
0.0,0.004046281982421874,0.00401884619140625,0.004146794921875,0.0040798718261718745,0.0041315385742187495,0.00417756396484375,0.0041806411132812495,0.00420705126953125,0.0041846152343749995,0.00416423095703125,0.004559615234375,0.00444923095703125,0.0042528203125,0.00441346142578125
0.0,0.004048974365234375,0.0040226923828125,0.0041537177734375,0.0040862819824218745,0.00413923095703125,0.00418012841796875,0.0041726923828125,0.0041976923828125,0.00417153857421875,0.00416397412109375,0.0045578203125,0.0044462822265625,0.00424974365234375,0.0044156411132812495
0.0,0.004043076904296875,0.004019358886718749,0.0041428203125,0.0040823076171875,0.004138205078125,0.00417076904296875,0.0041530771484375,0.00417153857421875,0.0041541025390625,0.0041443588867187495,0.00453564111328125,0.00442333349609375,0.0042326923828125,0.0043991025390625
0.0,0.0054443588867187495,0.0075144873046874994,0.008078846191406249,0.002164230712890625,3.9743499755859375e-06,0.00695833349609375,0.0038398718261718747,0.004889999999999999,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12
0.0,0.004040769287109375,0.004023205078125,0.004141794921875,0.004083718017578125,0.00413615380859375,0.004164999999999999,0.004151794921874999,0.00415397412109375,0.0041439741210937495,0.0041379487304687495,0.0045202563476562495,0.004415,0.004228205078125,0.00439666650390625
0.0,0.0040465385742187495,0.004030128173828125,0.0041544873046875,0.004091538574218749,0.004139615234375,0.0041691025390624996,0.00415564111328125,0.00415,0.00413474365234375,0.00415294873046875,0.0045271796875,0.00442525634765625,0.00423512841796875,0.00440974365234375
0.0,0.00405384619140625,0.00403358984375,0.0041571796875,0.004093974365234375,0.00414346142578125,0.0041666665039062495,0.0041491025390624995,0.00416166650390625,0.0041326923828125,0.0041523076171875,0.0045385898437499995,0.004430384765625,0.004235,0.0044144873046875
0.0,0.00405205126953125,0.0040324357910156245,0.00415,0.004094487060546875,0.0041447436523437495,0.00416525634765625,0.00415846142578125,0.004183333496093749,0.00414602587890625,0.00414358984375,0.0045394873046875,0.004429615234375,0.00423423095703125,0.00441205126953125
0.0,0.0053787177734375,0.0058078203125,0.0081444873046875,0.00219705126953125,3.9743499755859375e-06,0.0039388461914062495,0.003905512939453125,0.0050541025390625,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12
0.0,0.00404474365234375,0.004030128173828125,0.004146666503906249,0.0040956411132812495,0.00414384619140625,0.0041787177734375,0.0041826923828125,0.00419256396484375,0.00415705126953125,0.0041519228515625,0.0045378203124999995,0.0044326923828125,0.0042380771484375,0.004412820312499999
0.0,0.004038205078125,0.004031281982421875,0.00413615380859375,0.004092820556640625,0.00414153857421875,0.00418615380859375,0.0041823076171875,0.0041855126953125,0.00415576904296875,0.00416,0.00454076904296875,0.004428205078125,0.00423756396484375,0.00440833349609375
0.0,0.0040258974609375,0.0040307692871093745,0.00412141015625,0.0040891025390625,0.00413935888671875,0.00417474365234375,0.00415935888671875,0.0041808974609375,0.0041523076171875,0.00415474365234375,0.004535384765625,0.00441256396484375,0.00423115380859375,0.0043980771484374995
0.0,0.0040192307128906245,0.0040291025390625,0.0041194873046875,0.00408974365234375,0.0041391025390625,0.00416794873046875,0.00415705126953125,0.00418512841796875,0.00415666650390625,0.00415564111328125,0.00452794873046875,0.0044091025390625,0.0042305126953125,0.004396794921875
0.0,0.0053458974609375,0.0031823076171875,0.0081444873046875,0.0022955126953125,0.0002665384521484375,0.0043326923828124995,0.003774230712890625,0.0050869228515625,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12,-8.959999831859022e-12
